acumuladas,poblacion,provincia,total,semana,anio
54,,Sucumbíos,11,6,2015
266,,Tungurahua,52,6,2015
27,,Zamora Chinchipe,5,6,2015
492,,Azuay,74,7,2015
100,,Bolívar,21,7,2015
90,,Carchi,14,7,2015
126,,Cañar,24,7,2015
242,,Chimborazo,44,7,2015
221,,Cotopaxi,32,7,2015
329,,El Oro,49,7,2015
185,,Esmeraldas,24,7,2015
2,,Galápagos,0,7,2015
2366,,Guayas,402,7,2015
231,,Imbabura,27,7,2015
313,,Loja,38,7,2015
387,,Los Ríos,47,7,2015
695,,Manabí,102,7,2015
48,,Morona Santiago,6,7,2015
36,,Napo,2,7,2015
46,,Orellana,7,7,2015
2,,Otro,1,7,2015
30,,Pastaza,3,7,2015
1439,,Pichincha,242,7,2015
154,,Santa Elena,28,7,2015
211,,Sto. Domingo Tsáchilas,40,7,2015
60,,Sucumbíos,6,7,2015
325,,Tungurahua,59,7,2015
29,,Zamora Chinchipe,2,7,2015
564,,Azuay,72,8,2015
124,,Bolívar,24,8,2015
98,,Carchi,8,8,2015
145,,Cañar,19,8,2015
295,,Chimborazo,53,8,2015
261,,Cotopaxi,40,8,2015
388,,El Oro,59,8,2015
224,,Esmeraldas,39,8,2015
2,,Galápagos,0,8,2015
2717,,Guayas,351,8,2015
267,,Imbabura,36,8,2015
349,,Loja,36,8,2015
439,,Los Ríos,52,8,2015
808,,Manabí,113,8,2015
53,,Morona Santiago,5,8,2015
39,,Napo,3,8,2015
49,,Orellana,3,8,2015
2,,Otro,0,8,2015
38,,Pastaza,8,8,2015
1659,,Pichincha,220,8,2015
172,,Santa Elena,18,8,2015
247,,Sto. Domingo Tsáchilas,36,8,2015
74,,Sucumbíos,14,8,2015
377,,Tungurahua,52,8,2015
33,,Zamora Chinchipe,4,8,2015
629,,Azuay,65,9,2015
138,,Bolívar,14,9,2015
109,,Carchi,11,9,2015
162,,Cañar,17,9,2015
347,,Chimborazo,52,9,2015
295,,Cotopaxi,34,9,2015
436,,El Oro,48,9,2015
247,,Esmeraldas,23,9,2015
2,,Galápagos,0,9,2015
3052,,Guayas,335,9,2015
298,,Imbabura,31,9,2015
397,,Loja,48,9,2015
515,,Los Ríos,76,9,2015
935,,Manabí,127,9,2015
60,,Morona Santiago,7,9,2015
45,,Napo,6,9,2015
57,,Orellana,8,9,2015
2,,Otro,0,9,2015
43,,Pastaza,5,9,2015
1860,,Pichincha,201,9,2015
192,,Santa Elena,20,9,2015
282,,Sto. Domingo Tsáchilas,35,9,2015
81,,Sucumbíos,7,9,2015
429,,Tungurahua,52,9,2015
41,,Zamora Chinchipe,8,9,2015
718,,Azuay,89,10,2015
156,,Bolívar,18,10,2015
127,,Carchi,18,10,2015
184,,Cañar,22,10,2015
412,,Chimborazo,65,10,2015
322,,Cotopaxi,27,10,2015
494,,El Oro,58,10,2015
274,,Esmeraldas,27,10,2015
2,,Galápagos,0,10,2015
3413,,Guayas,361,10,2015
336,,Imbabura,38,10,2015
435,,Loja,38,10,2015
574,,Los Ríos,59,10,2015
1045,,Manabí,110,10,2015
67,,Morona Santiago,7,10,2015
53,,Napo,8,10,2015
66,,Orellana,9,10,2015
2,,Otro,0,10,2015
48,,Pastaza,5,10,2015
2111,,Pichincha,251,10,2015
213,,Santa Elena,21,10,2015
313,,Sto. Domingo Tsáchilas,31,10,2015
90,,Sucumbíos,9,10,2015
483,,Tungurahua,54,10,2015
44,,Zamora Chinchipe,3,10,2015
790,,Azuay,72,11,2015
171,,Bolívar,15,11,2015
134,,Carchi,7,11,2015
209,,Cañar,25,11,2015
453,,Chimborazo,41,11,2015
355,,Cotopaxi,33,11,2015
546,,El Oro,52,11,2015
303,,Esmeraldas,29,11,2015
3,,Galápagos,1,11,2015
3810,,Guayas,397,11,2015
369,,Imbabura,33,11,2015
481,,Loja,46,11,2015
623,,Los Ríos,49,11,2015
1167,,Manabí,122,11,2015
74,,Morona Santiago,7,11,2015
57,,Napo,4,11,2015
73,,Orellana,7,11,2015
2,,Otro,0,11,2015
51,,Pastaza,3,11,2015
2323,,Pichincha,212,11,2015
244,,Santa Elena,31,11,2015
338,,Sto. Domingo Tsáchilas,25,11,2015
100,,Sucumbíos,10,11,2015
531,,Tungurahua,48,11,2015
51,,Zamora Chinchipe,7,11,2015
865,,Azuay,75,12,2015
188,,Bolívar,17,12,2015
144,,Carchi,10,12,2015
228,,Cañar,19,12,2015
498,,Chimborazo,45,12,2015
374,,Cotopaxi,19,12,2015
595,,El Oro,49,12,2015
337,,Esmeraldas,34,12,2015
3,,Galápagos,0,12,2015
4161,,Guayas,351,12,2015
417,,Imbabura,48,12,2015
521,,Loja,40,12,2015
672,,Los Ríos,49,12,2015
1300,,Manabí,133,12,2015
79,,Morona Santiago,5,12,2015
62,,Napo,5,12,2015
80,,Orellana,7,12,2015
3,,Otro,1,12,2015
54,,Pastaza,3,12,2015
2539,,Pichincha,216,12,2015
266,,Santa Elena,22,12,2015
371,,Sto. Domingo Tsáchilas,33,12,2015
102,,Sucumbíos,2,12,2015
571,,Tungurahua,40,12,2015
54,,Zamora Chinchipe,3,12,2015
932,,Azuay,67,13,2015
203,,Bolívar,15,13,2015
163,,Carchi,19,13,2015
242,,Cañar,14,13,2015
533,,Chimborazo,35,13,2015
408,,Cotopaxi,34,13,2015
656,,El Oro,61,13,2015
355,,Esmeraldas,18,13,2015
4,,Galápagos,1,13,2015
4481,,Guayas,320,13,2015
454,,Imbabura,37,13,2015
552,,Loja,31,13,2015
739,,Los Ríos,67,13,2015
1410,,Manabí,110,13,2015
86,,Morona Santiago,7,13,2015
71,,Napo,9,13,2015
84,,Orellana,4,13,2015
3,,Otro,0,13,2015
57,,Pastaza,3,13,2015
2743,,Pichincha,204,13,2015
288,,Santa Elena,22,13,2015
406,,Sto. Domingo Tsáchilas,35,13,2015
116,,Sucumbíos,14,13,2015
612,,Tungurahua,41,13,2015
59,,Zamora Chinchipe,5,13,2015
1000,,Azuay,68,14,2015
216,,Bolívar,13,14,2015
171,,Carchi,8,14,2015
262,,Cañar,20,14,2015
585,,Chimborazo,52,14,2015
443,,Cotopaxi,35,14,2015
715,,El Oro,59,14,2015
388,,Esmeraldas,33,14,2015
4,,Galápagos,0,14,2015
4846,,Guayas,365,14,2015
485,,Imbabura,31,14,2015
599,,Loja,47,14,2015
807,,Los Ríos,68,14,2015
1552,,Manabí,142,14,2015
97,,Morona Santiago,11,14,2015
80,,Napo,9,14,2015
89,,Orellana,5,14,2015
4,,Otro,1,14,2015
60,,Pastaza,3,14,2015
2962,,Pichincha,219,14,2015
326,,Santa Elena,38,14,2015
439,,Sto. Domingo Tsáchilas,33,14,2015
123,,Sucumbíos,7,14,2015
663,,Tungurahua,51,14,2015
62,,Zamora Chinchipe,3,14,2015
1081,,Azuay,81,15,2015
231,,Bolívar,15,15,2015
180,,Carchi,9,15,2015
286,,Cañar,24,15,2015
630,,Chimborazo,45,15,2015
468,,Cotopaxi,25,15,2015
765,,El Oro,50,15,2015
425,,Esmeraldas,37,15,2015
5,,Galápagos,1,15,2015
5237,,Guayas,391,15,2015
521,,Imbabura,36,15,2015
641,,Loja,42,15,2015
867,,Los Ríos,60,15,2015
1675,,Manabí,123,15,2015
105,,Morona Santiago,8,15,2015
88,,Napo,8,15,2015
95,,Orellana,6,15,2015
4,,Otro,0,15,2015
64,,Pastaza,4,15,2015
3185,,Pichincha,223,15,2015
350,,Santa Elena,24,15,2015
475,,Sto. Domingo Tsáchilas,36,15,2015
131,,Sucumbíos,8,15,2015
714,,Tungurahua,51,15,2015
65,,Zamora Chinchipe,3,15,2015
1141,,Azuay,60,16,2015
244,,Bolívar,13,16,2015
192,,Carchi,12,16,2015
300,,Cañar,14,16,2015
671,,Chimborazo,41,16,2015
490,,Cotopaxi,22,16,2015
820,,El Oro,55,16,2015
456,,Esmeraldas,31,16,2015
6,,Galápagos,1,16,2015
5603,,Guayas,366,16,2015
559,,Imbabura,38,16,2015
684,,Loja,43,16,2015
919,,Los Ríos,52,16,2015
1794,,Manabí,119,16,2015
115,,Morona Santiago,10,16,2015
92,,Napo,4,16,2015
99,,Orellana,4,16,2015
4,,Otro,0,16,2015
69,,Pastaza,5,16,2015
3423,,Pichincha,238,16,2015
371,,Santa Elena,21,16,2015
509,,Sto. Domingo Tsáchilas,34,16,2015
144,,Sucumbíos,13,16,2015
759,,Tungurahua,45,16,2015
69,,Zamora Chinchipe,4,16,2015
1214,,Azuay,73,17,2015
257,,Bolívar,13,17,2015
203,,Carchi,11,17,2015
320,,Cañar,20,17,2015
723,,Chimborazo,52,17,2015
523,,Cotopaxi,33,17,2015
866,,El Oro,46,17,2015
493,,Esmeraldas,37,17,2015
6,,Galápagos,0,17,2015
6009,,Guayas,406,17,2015
584,,Imbabura,25,17,2015
712,,Loja,28,17,2015
980,,Los Ríos,61,17,2015
1924,,Manabí,130,17,2015
121,,Morona Santiago,6,17,2015
99,,Napo,7,17,2015
107,,Orellana,8,17,2015
4,,Otro,0,17,2015
71,,Pastaza,2,17,2015
3648,,Pichincha,225,17,2015
403,,Santa Elena,32,17,2015
543,,Sto. Domingo Tsáchilas,34,17,2015
150,,Sucumbíos,6,17,2015
805,,Tungurahua,46,17,2015
72,,Zamora Chinchipe,3,17,2015
1295,,Azuay,81,18,2015
276,,Bolívar,19,18,2015
215,,Carchi,12,18,2015
339,,Cañar,19,18,2015
764,,Chimborazo,41,18,2015
564,,Cotopaxi,41,18,2015
922,,El Oro,56,18,2015
527,,Esmeraldas,34,18,2015
6,,Galápagos,0,18,2015
6391,,Guayas,382,18,2015
615,,Imbabura,31,18,2015
749,,Loja,37,18,2015
1021,,Los Ríos,41,18,2015
2051,,Manabí,127,18,2015
130,,Morona Santiago,9,18,2015
103,,Napo,4,18,2015
116,,Orellana,9,18,2015
4,,Otro,0,18,2015
77,,Pastaza,6,18,2015
3868,,Pichincha,220,18,2015
426,,Santa Elena,23,18,2015
573,,Sto. Domingo Tsáchilas,30,18,2015
157,,Sucumbíos,7,18,2015
854,,Tungurahua,49,18,2015
75,,Zamora Chinchipe,3,18,2015
1370,,Azuay,75,19,2015
289,,Bolívar,13,19,2015
224,,Carchi,9,19,2015
357,,Cañar,18,19,2015
805,,Chimborazo,41,19,2015
593,,Cotopaxi,29,19,2015
967,,El Oro,45,19,2015
561,,Esmeraldas,34,19,2015
6,,Galápagos,0,19,2015
6763,,Guayas,372,19,2015
646,,Imbabura,31,19,2015
802,,Loja,53,19,2015
1085,,Los Ríos,64,19,2015
2184,,Manabí,133,19,2015
139,,Morona Santiago,9,19,2015
115,,Napo,12,19,2015
125,,Orellana,9,19,2015
4,,Otro,0,19,2015
80,,Pastaza,3,19,2015
4083,,Pichincha,215,19,2015
451,,Santa Elena,25,19,2015
609,,Sto. Domingo Tsáchilas,36,19,2015
164,,Sucumbíos,7,19,2015
902,,Tungurahua,48,19,2015
78,,Zamora Chinchipe,3,19,2015
1436,,Azuay,66,20,2015
303,,Bolívar,14,20,2015
240,,Carchi,16,20,2015
368,,Cañar,11,20,2015
856,,Chimborazo,51,20,2015
621,,Cotopaxi,28,20,2015
1019,,El Oro,52,20,2015
595,,Esmeraldas,34,20,2015
6,,Galápagos,0,20,2015
7168,,Guayas,405,20,2015
678,,Imbabura,32,20,2015
842,,Loja,40,20,2015
1135,,Los Ríos,50,20,2015
2335,,Manabí,151,20,2015
149,,Morona Santiago,10,20,2015
124,,Napo,9,20,2015
134,,Orellana,9,20,2015
4,,Otro,0,20,2015
87,,Pastaza,7,20,2015
4304,,Pichincha,221,20,2015
482,,Santa Elena,31,20,2015
638,,Sto. Domingo Tsáchilas,29,20,2015
176,,Sucumbíos,12,20,2015
944,,Tungurahua,42,20,2015
86,,Zamora Chinchipe,8,20,2015
1489,,Azuay,53,21,2015
319,,Bolívar,16,21,2015
254,,Carchi,14,21,2015
389,,Cañar,21,21,2015
886,,Chimborazo,30,21,2015
655,,Cotopaxi,34,21,2015
1076,,El Oro,57,21,2015
632,,Esmeraldas,37,21,2015
7,,Galápagos,1,21,2015
7578,,Guayas,410,21,2015
715,,Imbabura,37,21,2015
873,,Loja,31,21,2015
1203,,Los Ríos,68,21,2015
2458,,Manabí,123,21,2015
159,,Morona Santiago,10,21,2015
129,,Napo,5,21,2015
143,,Orellana,9,21,2015
7,,Otro,3,21,2015
90,,Pastaza,3,21,2015
4531,,Pichincha,227,21,2015
509,,Santa Elena,27,21,2015
676,,Sto. Domingo Tsáchilas,38,21,2015
192,,Sucumbíos,16,21,2015
1002,,Tungurahua,58,21,2015
92,,Zamora Chinchipe,6,21,2015
1555,,Azuay,66,22,2015
336,,Bolívar,17,22,2015
266,,Carchi,12,22,2015
417,,Cañar,28,22,2015
937,,Chimborazo,51,22,2015
687,,Cotopaxi,32,22,2015
1133,,El Oro,57,22,2015
660,,Esmeraldas,28,22,2015
9,,Galápagos,2,22,2015
8023,,Guayas,445,22,2015
751,,Imbabura,36,22,2015
917,,Loja,44,22,2015
1271,,Los Ríos,68,22,2015
2592,,Manabí,134,22,2015
165,,Morona Santiago,6,22,2015
138,,Napo,9,22,2015
150,,Orellana,7,22,2015
7,,Otro,0,22,2015
100,,Pastaza,10,22,2015
4723,,Pichincha,192,22,2015
534,,Santa Elena,25,22,2015
709,,Sto. Domingo Tsáchilas,33,22,2015
203,,Sucumbíos,11,22,2015
1041,,Tungurahua,39,22,2015
99,,Zamora Chinchipe,7,22,2015
1611,,Azuay,56,23,2015
351,,Bolívar,15,23,2015
286,,Carchi,20,23,2015
436,,Cañar,19,23,2015
984,,Chimborazo,47,23,2015
719,,Cotopaxi,32,23,2015
1173,,El Oro,40,23,2015
689,,Esmeraldas,29,23,2015
10,,Galápagos,1,23,2015
8452,,Guayas,429,23,2015
778,,Imbabura,27,23,2015
960,,Loja,43,23,2015
1343,,Los Ríos,72,23,2015
2729,,Manabí,137,23,2015
172,,Morona Santiago,7,23,2015
147,,Napo,9,23,2015
157,,Orellana,7,23,2015
7,,Otro,0,23,2015
105,,Pastaza,5,23,2015
4956,,Pichincha,233,23,2015
549,,Santa Elena,15,23,2015
737,,Sto. Domingo Tsáchilas,28,23,2015
216,,Sucumbíos,13,23,2015
1090,,Tungurahua,49,23,2015
104,,Zamora Chinchipe,5,23,2015
1685,,Azuay,74,24,2015
360,,Bolívar,9,24,2015
293,,Carchi,7,24,2015
455,,Cañar,19,24,2015
1027,,Chimborazo,43,24,2015
744,,Cotopaxi,25,24,2015
1212,,El Oro,39,24,2015
716,,Esmeraldas,27,24,2015
13,,Galápagos,3,24,2015
8840,,Guayas,388,24,2015
806,,Imbabura,28,24,2015
995,,Loja,35,24,2015
1402,,Los Ríos,59,24,2015
2843,,Manabí,114,24,2015
182,,Morona Santiago,10,24,2015
151,,Napo,4,24,2015
161,,Orellana,4,24,2015
7,,Otro,0,24,2015
110,,Pastaza,5,24,2015
5175,,Pichincha,219,24,2015
571,,Santa Elena,22,24,2015
761,,Sto. Domingo Tsáchilas,24,24,2015
224,,Sucumbíos,8,24,2015
1152,,Tungurahua,62,24,2015
109,,Zamora Chinchipe,5,24,2015
1745,,Azuay,60,25,2015
377,,Bolívar,17,25,2015
308,,Carchi,15,25,2015
471,,Cañar,16,25,2015
1069,,Chimborazo,42,25,2015
770,,Cotopaxi,26,25,2015
1272,,El Oro,60,25,2015
754,,Esmeraldas,38,25,2015
13,,Galápagos,0,25,2015
9258,,Guayas,418,25,2015
832,,Imbabura,26,25,2015
1042,,Loja,47,25,2015
1466,,Los Ríos,64,25,2015
2975,,Manabí,132,25,2015
188,,Morona Santiago,6,25,2015
158,,Napo,7,25,2015
169,,Orellana,8,25,2015
7,,Otro,0,25,2015
113,,Pastaza,3,25,2015
5389,,Pichincha,214,25,2015
594,,Santa Elena,23,25,2015
796,,Sto. Domingo Tsáchilas,35,25,2015
232,,Sucumbíos,8,25,2015
1199,,Tungurahua,47,25,2015
114,,Zamora Chinchipe,5,25,2015
1834,,Azuay,89,26,2015
395,,Bolívar,18,26,2015
321,,Carchi,13,26,2015
486,,Cañar,15,26,2015
1113,,Chimborazo,44,26,2015
804,,Cotopaxi,34,26,2015
1326,,El Oro,54,26,2015
772,,Esmeraldas,18,26,2015
14,,Galápagos,1,26,2015
9659,,Guayas,401,26,2015
862,,Imbabura,30,26,2015
1082,,Loja,40,26,2015
1509,,Los Ríos,43,26,2015
3097,,Manabí,122,26,2015
197,,Morona Santiago,9,26,2015
165,,Napo,7,26,2015
175,,Orellana,6,26,2015
7,,Otro,0,26,2015
119,,Pastaza,6,26,2015
5618,,Pichincha,229,26,2015
630,,Santa Elena,36,26,2015
829,,Sto. Domingo Tsáchilas,33,26,2015
239,,Sucumbíos,7,26,2015
1248,,Tungurahua,49,26,2015
121,,Zamora Chinchipe,7,26,2015
1912,,Azuay,78,27,2015
411,,Bolívar,16,27,2015
337,,Carchi,16,27,2015
506,,Cañar,20,27,2015
1151,,Chimborazo,38,27,2015
837,,Cotopaxi,33,27,2015
1384,,El Oro,58,27,2015
801,,Esmeraldas,29,27,2015
15,,Galápagos,1,27,2015
10016,,Guayas,357,27,2015
895,,Imbabura,33,27,2015
1134,,Loja,52,27,2015
1565,,Los Ríos,56,27,2015
3204,,Manabí,107,27,2015
209,,Morona Santiago,12,27,2015
171,,Napo,6,27,2015
181,,Orellana,6,27,2015
8,,Otro,1,27,2015
122,,Pastaza,3,27,2015
5826,,Pichincha,208,27,2015
674,,Santa Elena,44,27,2015
868,,Sto. Domingo Tsáchilas,39,27,2015
252,,Sucumbíos,13,27,2015
1295,,Tungurahua,47,27,2015
125,,Zamora Chinchipe,4,27,2015
1974,,Azuay,62,28,2015
427,,Bolívar,16,28,2015
352,,Carchi,15,28,2015
530,,Cañar,24,28,2015
1194,,Chimborazo,43,28,2015
867,,Cotopaxi,30,28,2015
1422,,El Oro,38,28,2015
832,,Esmeraldas,31,28,2015
16,,Galápagos,1,28,2015
10373,,Guayas,357,28,2015
944,,Imbabura,49,28,2015
1172,,Loja,38,28,2015
1632,,Los Ríos,67,28,2015
3316,,Manabí,112,28,2015
214,,Morona Santiago,5,28,2015
178,,Napo,7,28,2015
186,,Orellana,5,28,2015
8,,Otro,0,28,2015
123,,Pastaza,1,28,2015
6029,,Pichincha,203,28,2015
693,,Santa Elena,19,28,2015
913,,Sto. Domingo Tsáchilas,45,28,2015
262,,Sucumbíos,10,28,2015
1354,,Tungurahua,59,28,2015
129,,Zamora Chinchipe,4,28,2015
2048,,Azuay,74,29,2015
441,,Bolívar,14,29,2015
360,,Carchi,8,29,2015
556,,Cañar,26,29,2015
1236,,Chimborazo,42,29,2015
895,,Cotopaxi,28,29,2015
1486,,El Oro,64,29,2015
866,,Esmeraldas,34,29,2015
17,,Galápagos,1,29,2015
10712,,Guayas,339,29,2015
981,,Imbabura,37,29,2015
1201,,Loja,29,29,2015
1704,,Los Ríos,72,29,2015
3427,,Manabí,111,29,2015
222,,Morona Santiago,8,29,2015
183,,Napo,5,29,2015
193,,Orellana,7,29,2015
8,,Otro,0,29,2015
128,,Pastaza,5,29,2015
6260,,Pichincha,231,29,2015
712,,Santa Elena,19,29,2015
949,,Sto. Domingo Tsáchilas,36,29,2015
272,,Sucumbíos,10,29,2015
1421,,Tungurahua,67,29,2015
138,,Zamora Chinchipe,9,29,2015
2122,,Azuay,74,30,2015
452,,Bolívar,11,30,2015
377,,Carchi,17,30,2015
562,,Cañar,6,30,2015
1271,,Chimborazo,35,30,2015
935,,Cotopaxi,40,30,2015
1542,,El Oro,56,30,2015
900,,Esmeraldas,34,30,2015
17,,Galápagos,0,30,2015
11047,,Guayas,335,30,2015
1007,,Imbabura,26,30,2015
1241,,Loja,40,30,2015
1757,,Los Ríos,53,30,2015
3540,,Manabí,113,30,2015
230,,Morona Santiago,8,30,2015
195,,Napo,12,30,2015
204,,Orellana,11,30,2015
8,,Otro,0,30,2015
131,,Pastaza,3,30,2015
6472,,Pichincha,212,30,2015
733,,Santa Elena,21,30,2015
979,,Sto. Domingo Tsáchilas,30,30,2015
286,,Sucumbíos,14,30,2015
1470,,Tungurahua,49,30,2015
143,,Zamora Chinchipe,5,30,2015
2183,,Azuay,61,31,2015
467,,Bolívar,15,31,2015
391,,Carchi,14,31,2015
587,,Cañar,25,31,2015
1315,,Chimborazo,44,31,2015
961,,Cotopaxi,26,31,2015
1592,,El Oro,50,31,2015
929,,Esmeraldas,29,31,2015
17,,Galápagos,0,31,2015
11400,,Guayas,353,31,2015
1038,,Imbabura,31,31,2015
1281,,Loja,40,31,2015
1810,,Los Ríos,53,31,2015
3647,,Manabí,107,31,2015
242,,Morona Santiago,12,31,2015
201,,Napo,6,31,2015
215,,Orellana,11,31,2015
9,,Otro,1,31,2015
139,,Pastaza,8,31,2015
6687,,Pichincha,215,31,2015
757,,Santa Elena,24,31,2015
1027,,Sto. Domingo Tsáchilas,48,31,2015
294,,Sucumbíos,8,31,2015
1516,,Tungurahua,46,31,2015
149,,Zamora Chinchipe,6,31,2015
2261,,Azuay,78,32,2015
483,,Bolívar,16,32,2015
396,,Carchi,5,32,2015
597,,Cañar,10,32,2015
1353,,Chimborazo,38,32,2015
993,,Cotopaxi,32,32,2015
1641,,El Oro,49,32,2015
956,,Esmeraldas,27,32,2015
18,,Galápagos,1,32,2015
11745,,Guayas,345,32,2015
1075,,Imbabura,37,32,2015
1312,,Loja,31,32,2015
1870,,Los Ríos,60,32,2015
3766,,Manabí,119,32,2015
247,,Morona Santiago,5,32,2015
208,,Napo,7,32,2015
219,,Orellana,4,32,2015
10,,Otro,1,32,2015
145,,Pastaza,6,32,2015
6911,,Pichincha,224,32,2015
782,,Santa Elena,25,32,2015
1055,,Sto. Domingo Tsáchilas,28,32,2015
301,,Sucumbíos,7,32,2015
1582,,Tungurahua,66,32,2015
151,,Zamora Chinchipe,2,32,2015
2324,,Azuay,63,33,2015
493,,Bolívar,10,33,2015
404,,Carchi,8,33,2015
615,,Cañar,18,33,2015
1398,,Chimborazo,45,33,2015
1021,,Cotopaxi,28,33,2015
1676,,El Oro,35,33,2015
985,,Esmeraldas,29,33,2015
21,,Galápagos,3,33,2015
12091,,Guayas,346,33,2015
1108,,Imbabura,33,33,2015
1353,,Loja,41,33,2015
1933,,Los Ríos,63,33,2015
3882,,Manabí,116,33,2015
259,,Morona Santiago,12,33,2015
214,,Napo,6,33,2015
226,,Orellana,7,33,2015
11,,Otro,1,33,2015
151,,Pastaza,6,33,2015
7128,,Pichincha,217,33,2015
799,,Santa Elena,17,33,2015
1094,,Sto. Domingo Tsáchilas,39,33,2015
310,,Sucumbíos,9,33,2015
1640,,Tungurahua,58,33,2015
155,,Zamora Chinchipe,4,33,2015
2389,,Azuay,65,34,2015
511,,Bolívar,18,34,2015
422,,Carchi,18,34,2015
639,,Cañar,24,34,2015
1439,,Chimborazo,41,34,2015
1061,,Cotopaxi,40,34,2015
1724,,El Oro,48,34,2015
1003,,Esmeraldas,18,34,2015
23,,Galápagos,2,34,2015
12445,,Guayas,354,34,2015
1137,,Imbabura,29,34,2015
1392,,Loja,39,34,2015
1998,,Los Ríos,65,34,2015
3991,,Manabí,109,34,2015
266,,Morona Santiago,7,34,2015
218,,Napo,4,34,2015
230,,Orellana,4,34,2015
11,,Otro,0,34,2015
158,,Pastaza,7,34,2015
7354,,Pichincha,226,34,2015
816,,Santa Elena,17,34,2015
1130,,Sto. Domingo Tsáchilas,36,34,2015
322,,Sucumbíos,12,34,2015
1694,,Tungurahua,54,34,2015
160,,Zamora Chinchipe,5,34,2015
2450,,Azuay,61,35,2015
527,,Bolívar,16,35,2015
435,,Carchi,13,35,2015
654,,Cañar,15,35,2015
1475,,Chimborazo,36,35,2015
1108,,Cotopaxi,47,35,2015
1777,,El Oro,53,35,2015
1044,,Esmeraldas,41,35,2015
24,,Galápagos,1,35,2015
12806,,Guayas,361,35,2015
1180,,Imbabura,43,35,2015
1429,,Loja,37,35,2015
2066,,Los Ríos,68,35,2015
4087,,Manabí,96,35,2015
270,,Morona Santiago,4,35,2015
226,,Napo,8,35,2015
238,,Orellana,8,35,2015
11,,Otro,0,35,2015
163,,Pastaza,5,35,2015
7554,,Pichincha,200,35,2015
836,,Santa Elena,20,35,2015
1170,,Sto. Domingo Tsáchilas,40,35,2015
341,,Sucumbíos,19,35,2015
1744,,Tungurahua,50,35,2015
165,,Zamora Chinchipe,5,35,2015
2525,,Azuay,75,36,2015
540,,Bolívar,13,36,2015
446,,Carchi,11,36,2015
688,,Cañar,34,36,2015
1520,,Chimborazo,45,36,2015
1142,,Cotopaxi,34,36,2015
1812,,El Oro,35,36,2015
1076,,Esmeraldas,32,36,2015
25,,Galápagos,1,36,2015
13123,,Guayas,317,36,2015
1219,,Imbabura,39,36,2015
1471,,Loja,42,36,2015
2118,,Los Ríos,52,36,2015
4199,,Manabí,112,36,2015
277,,Morona Santiago,7,36,2015
237,,Napo,11,36,2015
243,,Orellana,5,36,2015
11,,Otro,0,36,2015
167,,Pastaza,4,36,2015
7770,,Pichincha,216,36,2015
850,,Santa Elena,14,36,2015
1209,,Sto. Domingo Tsáchilas,39,36,2015
355,,Sucumbíos,14,36,2015
1786,,Tungurahua,42,36,2015
171,,Zamora Chinchipe,6,36,2015
2601,,Azuay,76,37,2015
556,,Bolívar,16,37,2015
454,,Carchi,8,37,2015
708,,Cañar,20,37,2015
1554,,Chimborazo,34,37,2015
1166,,Cotopaxi,24,37,2015
1855,,El Oro,43,37,2015
1103,,Esmeraldas,27,37,2015
25,,Galápagos,0,37,2015
13493,,Guayas,370,37,2015
1262,,Imbabura,43,37,2015
1507,,Loja,36,37,2015
2160,,Los Ríos,42,37,2015
4298,,Manabí,99,37,2015
287,,Morona Santiago,10,37,2015
244,,Napo,7,37,2015
253,,Orellana,10,37,2015
11,,Otro,0,37,2015
172,,Pastaza,5,37,2015
7930,,Pichincha,160,37,2015
870,,Santa Elena,20,37,2015
1251,,Sto. Domingo Tsáchilas,42,37,2015
363,,Sucumbíos,8,37,2015
1838,,Tungurahua,52,37,2015
176,,Zamora Chinchipe,5,37,2015
2662,,Azuay,61,38,2015
576,,Bolívar,20,38,2015
467,,Carchi,13,38,2015
727,,Cañar,19,38,2015
1592,,Chimborazo,38,38,2015
1201,,Cotopaxi,35,38,2015
1899,,El Oro,44,38,2015
1127,,Esmeraldas,24,38,2015
27,,Galápagos,2,38,2015
13851,,Guayas,358,38,2015
1299,,Imbabura,37,38,2015
1550,,Loja,43,38,2015
2222,,Los Ríos,62,38,2015
4402,,Manabí,104,38,2015
296,,Morona Santiago,9,38,2015
253,,Napo,9,38,2015
259,,Orellana,6,38,2015
11,,Otro,0,38,2015
178,,Pastaza,6,38,2015
8112,,Pichincha,182,38,2015
889,,Santa Elena,19,38,2015
1284,,Sto. Domingo Tsáchilas,33,38,2015
370,,Sucumbíos,7,38,2015
1890,,Tungurahua,52,38,2015
178,,Zamora Chinchipe,2,38,2015
2723,,Azuay,61,39,2015
598,,Bolívar,22,39,2015
477,,Carchi,10,39,2015
748,,Cañar,21,39,2015
1634,,Chimborazo,42,39,2015
1239,,Cotopaxi,38,39,2015
1955,,El Oro,56,39,2015
1153,,Esmeraldas,26,39,2015
27,,Galápagos,0,39,2015
14218,,Guayas,367,39,2015
1328,,Imbabura,29,39,2015
1590,,Loja,40,39,2015
2282,,Los Ríos,60,39,2015
4521,,Manabí,119,39,2015
306,,Morona Santiago,10,39,2015
259,,Napo,6,39,2015
267,,Orellana,8,39,2015
11,,Otro,0,39,2015
184,,Pastaza,6,39,2015
8301,,Pichincha,189,39,2015
911,,Santa Elena,22,39,2015
1316,,Sto. Domingo Tsáchilas,32,39,2015
383,,Sucumbíos,13,39,2015
1943,,Tungurahua,53,39,2015
179,,Zamora Chinchipe,1,39,2015
